episode,total_reward,length,xscroll,coins,lives,score,time_left,total_timesteps
2324,1470.8,3057,2354,20,0,480,360,4842616
2325,1321.8,2924,1609,20,0,430,383,4843280
2326,1383.0,3213,1665,21,0,450,386,4843720
2327,1624.2,5508,2621,22,0,590,353,4846040
2328,1115.2,6071,76,22,0,2170,396,4848720
2329,1575.6,3190,2378,22,0,530,350,4851688
2330,1479.8,733,1899,22,0,480,386,4857552
2331,1114.6,1501,73,22,0,2420,396,4858048
2332,1402.2,2897,1011,24,0,2140,295,4860464
2333,1531.2,3062,1906,23,0,620,384,4867112
2334,1837.6,5215,2938,25,0,670,0,4869784
2335,1570.2,3282,2601,21,0,540,355,4869976
2336,1671.0,3313,2355,24,0,570,366,4875224
2337,1074.2,1485,371,20,0,2350,361,4881664
2338,1521.2,3258,2356,21,0,510,359,4883616
2339,1722.0,5428,2360,25,0,660,366,4886704
2340,1361.8,3119,1559,21,0,490,392,4892064
2341,1571.0,3259,2355,22,0,530,357,4896048
2342,1382.6,2985,1663,21,0,460,390,4899104
2343,1584.8,5199,2924,20,0,510,0,4899640
2344,1534.8,3130,1674,24,0,600,386,4911744
2345,1149.8,2220,749,20,0,2395,334,4916864
2346,1334.8,3121,1674,20,0,470,386,4921016
2347,1759.6,7620,3048,23,0,580,0,4921424
2348,1522.2,3011,2361,21,0,510,367,4923728
2349,1728.2,5320,1891,27,0,630,382,4924224
2350,1754.8,5270,3024,23,0,540,0,4925776
2351,1331.8,690,1909,19,0,430,384,4929248
2352,1164.2,2315,821,20,0,2110,322,4930264
2353,1156.0,1522,780,20,0,2555,378,4933600
2354,1436.2,5339,1931,21,0,590,379,4934776
2355,668.8,2983,1844,6,0,200,387,4948088
2356,1461.4,3038,3057,17,0,440,0,4954568
2357,1721.6,3322,2358,25,0,610,355,4960176
2358,1319.0,3890,595,24,0,2225,347,4960368
2359,1705.4,5463,3027,22,0,670,0,4960568
2360,1193.0,3979,715,21,0,2190,331,4966608
2361,1721.2,5439,2356,25,0,600,365,4969288
2362,712.2,2868,1061,10,0,1720,293,4971032
2363,1310.6,2319,553,24,0,2470,324,4973120
2364,1148.0,2305,490,21,0,2645,347,4978808
2365,1588.2,7627,2941,20,0,520,0,4982032
2366,1581.6,2935,1908,24,0,540,386,4983656
2367,1598.6,3124,743,29,0,1550,368,4996024
2368,1521.2,3034,2356,21,0,490,371,4997392
2369,1240.8,2219,704,22,0,2430,365,4999784
2370,1392.2,4006,711,25,0,2230,333,5001336
2371,1638.0,5216,2940,21,0,490,0,5002296
2372,1349.6,3190,748,24,0,2185,336,5004328
2373,1568.0,749,1840,24,0,530,384,5005776
2374,1580.0,5396,2150,23,0,620,0,5009776
2375,1528.0,3119,2640,20,0,480,355,5022344
2376,1684.8,5371,2924,22,0,550,0,5026624
2377,1421.8,3251,2359,19,0,500,368,5027344
2378,1332.2,2930,1911,19,0,430,385,5027768
2379,1348.8,3606,744,24,0,1025,318,5031144
2380,1420.6,2977,1853,21,0,480,383,5033592
2381,1516.4,6006,2582,20,0,530,268,5044072
2382,1411.8,3003,1559,22,0,520,393,5046368
2383,1694.0,2868,970,30,0,2840,324,5050712
2384,1213.8,3001,1319,19,0,430,397,5051352
2385,1331.6,2908,1908,19,0,430,385,5054408
2386,1736.2,7616,2931,23,0,560,0,5066704
2387,1165.0,3048,1325,18,0,400,396,5068456
2388,1264.8,5247,1324,20,0,520,396,5068600
2389,1162.8,2902,1314,18,0,370,397,5069584
2390,1412.0,2888,1310,23,0,490,397,5073816
2391,1212.0,2834,1310,19,0,400,397,5074024
2392,671.4,732,2357,4,0,110,361,5075440
2393,1480.8,5369,1904,22,0,550,373,5076544
2394,1346.8,4028,984,23,0,1400,282,5086632
2395,1759.0,3259,3045,23,0,580,0,5094672
2396,1215.4,2904,1327,19,0,400,397,5097048
2397,1280.6,5239,1403,20,0,470,395,5108616
2398,1393.0,4389,1215,23,0,1045,267,5110552
2399,1570.4,5442,2602,21,0,540,361,5111992
2400,1471.0,3224,2355,20,0,560,371,5112424
2401,1453.8,2453,1019,25,0,2385,291,5116672
2402,1381.8,2891,1909,20,0,450,385,5117800
2403,1431.4,5297,1907,21,0,530,385,5118920
2404,1345.6,2039,728,24,0,2335,335,5128736
2405,1163.4,2836,1317,18,0,380,397,5131304
2406,1314.2,3022,1321,21,0,450,397,5134728
2407,1904.4,7619,3022,26,0,690,0,5134976
2408,1378.6,2963,1893,20,0,460,383,5140376
2409,1334.0,3027,1420,21,0,500,395,5152952
2410,1654.2,5200,3021,21,0,500,0,5153592
2411,1621.4,3021,2357,23,0,500,368,5155472
2412,1504.4,5208,3022,18,0,430,0,5159464
2413,1754.6,5269,3023,23,0,560,0,5161072
2414,1011.2,3635,56,20,0,900,394,5163808
2415,1225.8,4014,379,23,0,2195,353,5167088
2416,1172.0,1832,360,22,0,2475,340,5167608
2417,1164.4,639,1322,18,0,400,397,5172720
2418,1770.4,3165,2602,25,0,620,349,5180792
2419,1164.8,5240,1324,18,0,410,397,5182296
2420,1211.4,3086,557,22,0,2270,370,5184152
2421,1279.4,724,1647,19,0,410,387,5186584
2422,1507.2,3209,1036,26,0,1765,289,5189480
2423,1024.6,2268,373,19,0,2185,323,5190864
2424,1181.2,3002,1406,18,0,470,396,5191104
2425,1210.4,1911,552,22,0,2025,347,5199440
2426,1758.4,5280,3042,23,0,570,0,5203312
2427,1771.8,3038,2359,26,0,680,371,5206600
2428,1069.6,2189,348,20,0,1725,367,5208616
2429,1261.8,2900,1309,20,0,420,397,5212680
2430,1378.8,2898,1894,20,0,430,384,5214048
2431,1704.6,7610,3023,22,0,570,0,5214472
2432,1384.4,3113,1422,22,0,470,395,5224344
2433,1355.8,3117,1779,20,0,480,375,5228248
2434,1440.6,2933,1703,22,0,510,390,5232080
2435,1113.4,2831,1317,17,0,360,397,5236696
2436,1248.4,3912,742,22,0,2335,341,5243976
2437,1655.4,7613,3027,21,0,600,0,5247488
2438,1532.0,2953,1910,23,0,510,385,5251872
2439,1521.2,3087,2356,21,0,470,360,5256776
2440,1563.8,5436,2569,21,0,540,363,5257960
2441,1440.4,2700,1202,24,0,2380,266,5258296
2442,1671.2,5395,2356,24,0,640,370,5267504
2443,1653.8,7621,3019,21,0,520,0,5267568
2444,1515.2,3157,1826,23,0,560,382,5272744
2445,1667.6,3021,1838,26,0,590,384,5276040
2446,1155.6,2457,778,20,0,1355,335,5277616
2447,1771.0,3304,2355,26,0,610,363,5283208
2448,1571.0,5468,2355,22,0,560,358,5287720
2449,1480.6,2913,1403,24,0,540,396,5290872
2450,1334.6,2925,1673,20,0,460,389,5290904
2451,1213.8,2885,1319,19,0,390,397,5295824
2452,1013.0,1526,65,20,0,2480,395,5299928
2453,1430.8,2942,1654,22,0,520,386,5301152
2454,1705.4,5397,3027,22,0,600,0,5301472
2455,1162.0,2834,1310,18,0,370,397,5313576
2456,1122.6,2887,1613,16,0,350,385,5313968
2457,1671.0,5426,2355,24,0,590,365,5319448
2458,1471.0,3089,2355,20,0,470,353,5320536
2459,1213.4,2871,1317,19,0,410,396,5324120
2460,1264.2,2904,1321,20,0,450,396,5324704
2461,1854.4,5254,3022,25,0,580,0,5325240
2462,1012.8,2832,1314,15,0,320,397,5336232
2463,1559.8,5228,3049,19,0,450,0,5341752
2464,1621.0,3002,2355,23,0,560,375,5348136
2465,1458.8,3159,1794,22,0,530,367,5350512
2466,1110.8,4796,554,20,0,1680,357,5352336
2467,1285.2,2828,1426,20,0,420,395,5358856
2468,1658.4,5249,3042,21,0,510,0,5361440
2469,1666.4,5466,2582,23,0,540,357,5364264
2470,1521.0,3160,2355,21,0,520,358,5367032
2471,1571.0,3085,2355,22,0,500,353,5375192
2472,1271.0,3024,2355,16,0,390,365,5376528
2473,1400.2,6954,1001,24,0,2620,288,5380336
2474,1480.8,2970,1904,22,0,520,383,5382616
2475,1213.0,2826,1315,19,0,400,397,5384048
2476,1281.8,3177,1409,20,0,470,396,5389680
2477,1521.0,5370,2355,21,0,520,376,5391096
2478,1210.0,1903,550,22,0,1940,335,5391752
2479,1449.4,2027,997,25,0,2815,341,5396552
2480,1385.6,748,1428,22,0,450,395,5397736
2481,1098.8,2445,744,19,0,1775,338,5403608
2482,1256.4,2268,782,22,0,2205,336,5407824
2483,1621.4,3166,2357,23,0,540,350,5416424
2484,1704.0,3002,3020,22,0,500,0,5420568
2485,1312.4,5235,1312,21,0,470,397,5424496
2486,1408.4,6253,792,25,0,2525,346,5425216
2487,1711.0,7610,3055,22,0,510,0,5427912
2488,1521.0,3222,2355,21,0,520,367,5429384
2489,1062.8,2831,1314,16,0,340,397,5439072
2490,1209.8,1744,549,22,0,1810,386,5441864
2491,1108.6,2221,543,20,0,1780,347,5442264
2492,1321.2,3091,2356,17,0,420,352,5445296
2493,1282.4,2865,1662,19,0,410,388,5452304
2494,1324.4,3820,372,25,0,2370,350,5455776
2495,1706.0,7610,3030,22,0,530,0,5458616
2496,1345.6,2077,728,24,0,2300,325,5461912
2497,1520.8,3100,2354,21,0,470,355,5463872
2498,1521.8,3338,2359,21,0,560,350,5468568
2499,1808.0,7611,3040,24,0,580,0,5468712
2500,1346.8,4132,484,25,0,2545,337,5475320
2501,1670.6,3140,2353,24,0,540,355,5477424
2502,1422.0,3070,2360,19,0,420,355,5480336
2503,1521.4,3068,2357,21,0,470,357,5483160
2504,1264.2,2881,1321,20,0,440,397,5491760
2505,1571.2,3173,2356,22,0,500,365,5493952
2506,1056.8,2275,534,19,0,1475,372,5498536
2507,1577.2,3077,2636,21,0,530,361,5499936
2508,1470.6,3019,2353,20,0,440,364,5501576
2509,1759.6,5232,3048,23,0,510,0,5503768
2510,821.0,1126,2355,7,0,190,371,5512776
2511,1431.4,2926,1907,21,0,460,386,5515168
2512,1571.2,865,2356,22,0,490,356,5522088
2513,1621.0,3110,2355,23,0,530,359,5523416
2514,1214.8,2886,1324,19,0,410,397,5524664
2515,1709.0,7611,3045,22,0,590,0,5524760
2516,1609.2,5201,3046,20,0,450,0,5524768
2517,1360.0,4282,800,24,0,2515,347,5528208
2518,1198.6,3908,743,21,0,2335,369,5531200
2519,1391.4,857,1707,21,0,500,390,5531616
2520,1059.6,1413,548,19,0,2220,381,5535968
2521,1368.2,4057,841,24,0,2395,351,5545232
2522,1211.0,1949,555,22,0,2360,354,5547208
2523,1432.2,2935,1911,21,0,460,387,5551688
2524,1532.6,4193,1413,25,0,2525,304,5555632
2525,1335.6,2884,1428,21,0,460,395,5559040
2526,1197.8,4136,739,21,0,765,317,5564288
2527,1303.2,1741,766,23,0,2305,348,5572968
2528,1075.0,2380,375,20,0,1690,345,5583328
2529,1656.4,7616,3032,21,0,550,0,5584344
2530,1658.8,7622,3044,21,0,550,0,5585744
2531,1804.4,5268,3022,24,0,580,0,5587376
2532,1659.2,5439,3046,21,0,530,0,5595200
2533,1707.4,2948,3037,22,0,480,0,5596552
2534,1729.8,8030,899,31,0,1410,0,5611448
2535,1621.2,3143,2356,23,0,530,359,5612520
2536,1453.6,2458,768,26,0,2590,328,5614864
2537,1659.6,7616,3048,21,0,620,0,5616560
2538,1311.6,5235,1308,21,0,480,397,5625208
2539,1413.0,5320,1815,21,0,540,382,5628304
2540,1671.0,5589,2355,24,0,570,337,5629056
2541,1418.4,2970,1842,21,0,480,382,5635208
2542,1282.0,2914,1660,19,0,410,388,5635832
